what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321591501178
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321591505841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321591508534
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321591510287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790387049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790387885
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1321790387952
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790395359
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1321790397879
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790398923
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790399330
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1321790399350
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321790402923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790405511
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790407116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790428059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790428724
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790430478
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790430614
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321790430635
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790431858
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321790451265
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790451392
