what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.dltk.javascript.ui,2.0.0.v20100520-2203,"org.eclipse.dltk.javascript.ui",1316778744739
stopped,bundle,org.eclipse.dltk.mylyn,2.0.0.v20100520-2203,"org.eclipse.dltk.mylyn",1316778744779
stopped,bundle,org.eclipse.dltk.python.debug.ui,2.0.0.v20091014-2322,"org.eclipse.dltk.python.debug.ui",1316778744798
stopped,bundle,org.eclipse.dltk.python.ui,1.0.0.v20100513-1043,"org.eclipse.dltk.python.ui",1316778744828
stopped,bundle,org.eclipse.dltk.ruby.testing,2.0.0.v20100212-1450,"org.eclipse.dltk.ruby.testing",1316778744840
stopped,bundle,org.eclipse.dltk.ruby.debug.ui,2.0.0.v20100212-1450,"org.eclipse.dltk.ruby.debug.ui",1316778744877
stopped,bundle,org.eclipse.dltk.ruby.formatter,2.0.0.v20100212-1450,"org.eclipse.dltk.ruby.formatter",1316778744930
stopped,bundle,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui",1316778744952
stopped,bundle,org.eclipse.dltk.itcl.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.itcl.ui",1316778744976
stopped,bundle,org.eclipse.dltk.tcl.activestatedebugger,2.0.0.v20091028-1402,"org.eclipse.dltk.tcl.activestatedebugger",1316778745063
stopped,bundle,org.eclipse.dltk.tcl.testing.tcltest,1.0.0.v20090730-1127,"org.eclipse.dltk.tcl.testing.tcltest",1316778745076
stopped,bundle,org.eclipse.dltk.xotcl.testing.xounit,1.0.0.v20090730-1127,"org.eclipse.dltk.xotcl.testing.xounit",1316778745114
stopped,bundle,org.eclipse.dltk.tcl.testing,1.0.0.v20091005-2107,"org.eclipse.dltk.tcl.testing",1316778745135
stopped,bundle,org.eclipse.dltk.tcl.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.tcl.debug.ui",1316778745179
stopped,bundle,org.eclipse.dltk.tcl.formatter,2.0.0.v20100616-2015,"org.eclipse.dltk.tcl.formatter",1316778745208
stopped,bundle,org.eclipse.dltk.xotcl.ui,1.0.0.v20100115-2213,"org.eclipse.dltk.xotcl.ui",1316778745276
stopped,bundle,org.eclipse.dltk.tcl.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.tcl.ui",1316778745323
stopped,bundle,org.eclipse.dltk.javascript.jsjdtdebugger,2.0.0.v20100222-1537,"org.eclipse.dltk.javascript.jsjdtdebugger",1316778745359
stopped,bundle,org.eclipse.dltk.javascript.launching,2.0.0.v20100222-1537,"org.eclipse.dltk.javascript.launching",1316778745414
