what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320303011169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320303041551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320303042382
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320309011471
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320323964037
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1320323971717
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1320323976468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320323987695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320323988560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1320323995703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320323998727
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324018766
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1320324023812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324024282
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324440306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324448155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324451057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324452854
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324463810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324467041
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324497866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324499292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324506874
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324508725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324808436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324824388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324877627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320324878163
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320325019790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320325024924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320325025848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320325028275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1320325034961
