what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313149583012
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313149583060
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313149583060
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1313149583097
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313149584754
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313149584754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313149620138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313149934537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313149935801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313217963631
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313217966214
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313217967628
activated,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313217967676
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313217967676
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313217976242
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313217986046
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313217986164
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313217986182
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313217996032
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313217996110
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313217996125
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218002238
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218002304
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313218002317
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218005697
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218005791
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313218005803
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218012972
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218013021
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218013021
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218014310
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218014310
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218015365
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218015365
activated,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313218016704
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313218016704
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313218019663
activated,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313218026019
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313218026030
opened,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313218028521
activated,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313218028553
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313218028566
activated,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313218034650
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313218034663
activated,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313218038780
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313218038794
activated,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313218040961
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313218040972
activated,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1313218043072
